ptid,E01,E03,10x_pfreq,count
581,9.402384444695177e-06,2.3670655961218e-06,,1545
581,4.701192222347588e-06,7.1011967883654e-06,,1161
581,9.402384444695177e-06,4.7341311922436e-06,,876
581,0.0,9.4682623844872e-06,,772
581,1.4103576667042762e-05,0.0,,630
581,4.701192222347588e-06,9.4682623844872e-06,,560
581,9.402384444695177e-06,7.1011967883654e-06,,540
581,1.4103576667042762e-05,2.3670655961218e-06,,444
581,1.4103576667042762e-05,4.7341311922436e-06,,432
581,0.0,1.1835327980608998e-05,,352
581,9.402384444695177e-06,9.4682623844872e-06,,351
581,4.701192222347588e-06,1.1835327980608998e-05,,298
581,1.4103576667042762e-05,7.1011967883654e-06,,266
581,9.402384444695177e-06,1.1835327980608998e-05,,237
581,1.4103576667042762e-05,9.4682623844872e-06,,227
581,4.701192222347588e-06,1.42023935767308e-05,,182
581,0.0,1.42023935767308e-05,,173
581,1.880476888939035e-05,4.7341311922436e-06,,163
581,1.4103576667042762e-05,1.1835327980608998e-05,,162
581,1.880476888939035e-05,2.3670655961218e-06,,150
581,9.402384444695177e-06,1.42023935767308e-05,,132
581,1.880476888939035e-05,0.0,,128
581,1.880476888939035e-05,7.1011967883654e-06,,127
581,1.880476888939035e-05,9.4682623844872e-06,,124
581,1.4103576667042762e-05,1.42023935767308e-05,,122
581,4.701192222347588e-06,1.65694591728526e-05,,109
581,0.0,1.65694591728526e-05,,106
581,9.402384444695177e-06,1.65694591728526e-05,,88
581,1.880476888939035e-05,1.42023935767308e-05,,86
581,1.880476888939035e-05,1.1835327980608998e-05,,85
581,1.4103576667042762e-05,1.65694591728526e-05,,81
581,2.3505961111737932e-05,9.4682623844872e-06,,78
581,2.3505961111737932e-05,1.1835327980608998e-05,,69
581,2.3505961111737932e-05,2.3670655961218e-06,,65
581,4.701192222347588e-06,1.89365247689744e-05,,64
581,9.402384444695177e-06,1.89365247689744e-05,,64
581,2.3505961111737932e-05,7.1011967883654e-06,,63
581,2.3505961111737932e-05,1.42023935767308e-05,,54
581,0.0,1.89365247689744e-05,,53
581,1.4103576667042762e-05,2.13035903650962e-05,,50
581,1.880476888939035e-05,1.65694591728526e-05,,49
581,2.3505961111737932e-05,4.7341311922436e-06,,49
581,1.880476888939035e-05,1.89365247689744e-05,,47
581,2.3505961111737932e-05,0.0,,47
581,2.8207153334085523e-05,7.1011967883654e-06,,46
581,2.3505961111737932e-05,1.65694591728526e-05,,44
581,1.4103576667042762e-05,1.89365247689744e-05,,43
581,2.8207153334085523e-05,9.4682623844872e-06,,39
581,1.880476888939035e-05,2.13035903650962e-05,,38
581,9.402384444695177e-06,2.13035903650962e-05,,37
581,9.402384444695177e-06,2.3670655961218e-05,,36
581,2.8207153334085523e-05,1.1835327980608998e-05,,36
581,2.8207153334085523e-05,1.42023935767308e-05,,34
581,2.8207153334085523e-05,1.65694591728526e-05,,34
581,2.3505961111737932e-05,1.89365247689744e-05,,32
581,4.701192222347588e-06,2.13035903650962e-05,,31
581,1.4103576667042762e-05,2.60377215573398e-05,,30
581,1.4103576667042762e-05,2.3670655961218e-05,,29
581,3.290834555643311e-05,1.1835327980608998e-05,,28
581,0.0,2.13035903650962e-05,,27
581,2.8207153334085523e-05,2.3670655961218e-06,,27
581,2.8207153334085523e-05,2.13035903650962e-05,,27
581,2.8207153334085523e-05,4.7341311922436e-06,,26
581,2.8207153334085523e-05,1.89365247689744e-05,,25
581,4.701192222347588e-06,2.3670655961218e-05,,24
581,2.3505961111737932e-05,2.13035903650962e-05,,24
581,3.290834555643311e-05,1.42023935767308e-05,,24
581,3.290834555643311e-05,1.65694591728526e-05,,24
581,1.880476888939035e-05,2.3670655961218e-05,,23
581,2.8207153334085523e-05,2.60377215573398e-05,,23
581,2.3505961111737932e-05,2.3670655961218e-05,,22
581,3.290834555643311e-05,9.4682623844872e-06,,22
581,3.290834555643311e-05,1.89365247689744e-05,,22
581,0.0,2.3670655961218e-05,,21
581,1.880476888939035e-05,2.60377215573398e-05,,20
581,9.402384444695177e-06,2.60377215573398e-05,,19
581,3.290834555643311e-05,7.1011967883654e-06,,19
581,3.290834555643311e-05,2.13035903650962e-05,,18
581,2.3505961111737932e-05,2.84047871534616e-05,,17
581,3.290834555643311e-05,4.7341311922436e-06,,17
581,3.290834555643311e-05,2.3670655961218e-05,,17
581,2.8207153334085523e-05,2.3670655961218e-05,,16
581,2.3505961111737932e-05,3.5505983941826995e-05,,14
581,2.8207153334085523e-05,0.0,,14
581,4.701192222347588e-06,2.60377215573398e-05,,13
581,9.402384444695177e-06,2.84047871534616e-05,,13
581,1.4103576667042762e-05,3.07718527495834e-05,,13
581,1.880476888939035e-05,2.84047871534616e-05,,13
581,2.3505961111737932e-05,2.60377215573398e-05,,13
581,2.3505961111737932e-05,3.07718527495834e-05,,13
581,3.290834555643311e-05,2.84047871534616e-05,,13
581,4.2310730001128285e-05,1.42023935767308e-05,,13
581,0.0,2.60377215573398e-05,,12
581,0.0,3.5505983941826995e-05,,12
581,4.701192222347588e-06,2.84047871534616e-05,,12
581,2.8207153334085523e-05,2.84047871534616e-05,,12
581,2.8207153334085523e-05,3.07718527495834e-05,,12
581,2.8207153334085523e-05,3.31389183457052e-05,,12
581,3.290834555643311e-05,2.60377215573398e-05,,12
581,3.76095377787807e-05,4.7341311922436e-06,,12
581,3.76095377787807e-05,2.13035903650962e-05,,12
581,4.2310730001128285e-05,1.1835327980608998e-05,,12
581,1.880476888939035e-05,3.07718527495834e-05,,11
581,3.290834555643311e-05,2.3670655961218e-06,,11
581,3.76095377787807e-05,1.65694591728526e-05,,11
581,3.76095377787807e-05,1.89365247689744e-05,,11
581,4.2310730001128285e-05,2.3670655961218e-05,,11
581,0.0,2.84047871534616e-05,,10
581,3.76095377787807e-05,2.3670655961218e-05,,10
581,3.76095377787807e-05,3.5505983941826995e-05,,10
581,3.76095377787807e-05,3.78730495379488e-05,,10
581,3.76095377787807e-05,2.3670655961218e-06,,9
581,3.76095377787807e-05,1.42023935767308e-05,,9
581,0.0,3.07718527495834e-05,,8
581,0.0,3.31389183457052e-05,,8
581,4.701192222347588e-06,3.07718527495834e-05,,8
581,1.4103576667042762e-05,2.84047871534616e-05,,8
581,1.880476888939035e-05,3.5505983941826995e-05,,8
581,1.880476888939035e-05,3.78730495379488e-05,,8
581,3.76095377787807e-05,1.1835327980608998e-05,,8
581,3.76095377787807e-05,2.60377215573398e-05,,8
581,4.2310730001128285e-05,9.4682623844872e-06,,8
581,4.2310730001128285e-05,1.89365247689744e-05,,8
581,4.701192222347587e-05,2.60377215573398e-05,,8
581,1.4103576667042762e-05,3.31389183457052e-05,,7
581,1.880476888939035e-05,3.31389183457052e-05,,7
581,2.8207153334085523e-05,3.5505983941826995e-05,,7
581,3.290834555643311e-05,0.0,,7
581,3.290834555643311e-05,3.07718527495834e-05,,7
581,3.290834555643311e-05,3.31389183457052e-05,,7
581,3.76095377787807e-05,3.07718527495834e-05,,7
581,4.2310730001128285e-05,7.1011967883654e-06,,7
581,4.2310730001128285e-05,1.65694591728526e-05,,7
581,4.2310730001128285e-05,2.60377215573398e-05,,7
581,4.701192222347587e-05,2.84047871534616e-05,,7
581,5.171311444582346e-05,1.89365247689744e-05,,7
581,0.0,4.26071807301924e-05,,6
581,4.701192222347588e-06,3.31389183457052e-05,,6
581,9.402384444695177e-06,3.31389183457052e-05,,6
581,1.4103576667042762e-05,3.78730495379488e-05,,6
581,1.4103576667042762e-05,4.024011513407059e-05,,6
581,1.880476888939035e-05,4.26071807301924e-05,,6
581,2.3505961111737932e-05,3.31389183457052e-05,,6
581,2.8207153334085523e-05,3.78730495379488e-05,,6
581,3.76095377787807e-05,9.4682623844872e-06,,6
581,3.76095377787807e-05,3.31389183457052e-05,,6
581,4.2310730001128285e-05,2.84047871534616e-05,,6
581,4.701192222347587e-05,9.4682623844872e-06,,6
581,5.171311444582346e-05,2.3670655961218e-05,,6
581,5.171311444582346e-05,3.78730495379488e-05,,6
581,6.111549889051863e-05,2.60377215573398e-05,,6
581,6.111549889051863e-05,3.5505983941826995e-05,,6
581,9.402384444695177e-06,3.07718527495834e-05,,5
581,9.402384444695177e-06,3.5505983941826995e-05,,5
581,1.880476888939035e-05,4.024011513407059e-05,,5
581,2.3505961111737932e-05,3.78730495379488e-05,,5
581,3.290834555643311e-05,3.5505983941826995e-05,,5
581,4.2310730001128285e-05,2.13035903650962e-05,,5
581,4.2310730001128285e-05,3.5505983941826995e-05,,5
581,4.701192222347587e-05,1.42023935767308e-05,,5
581,4.701192222347587e-05,2.13035903650962e-05,,5
581,4.701192222347587e-05,3.78730495379488e-05,,5
581,5.171311444582346e-05,3.31389183457052e-05,,5
581,5.641430666817105e-05,2.3670655961218e-05,,5
581,6.111549889051863e-05,1.89365247689744e-05,,5
581,0.0,3.78730495379488e-05,,4
581,0.0,4.024011513407059e-05,,4
581,0.0,4.49742463263142e-05,,4
581,4.701192222347588e-06,3.5505983941826995e-05,,4
581,4.701192222347588e-06,4.024011513407059e-05,,4
581,2.8207153334085523e-05,4.024011513407059e-05,,4
581,3.290834555643311e-05,3.78730495379488e-05,,4
581,3.290834555643311e-05,4.024011513407059e-05,,4
581,3.290834555643311e-05,4.26071807301924e-05,,4
581,3.76095377787807e-05,0.0,,4
581,3.76095377787807e-05,7.1011967883654e-06,,4
581,3.76095377787807e-05,2.84047871534616e-05,,4
581,3.76095377787807e-05,4.734131192243599e-05,,4
581,4.2310730001128285e-05,3.78730495379488e-05,,4
581,4.2310730001128285e-05,4.024011513407059e-05,,4
581,4.2310730001128285e-05,4.49742463263142e-05,,4
581,4.701192222347587e-05,7.1011967883654e-06,,4
581,4.701192222347587e-05,1.1835327980608998e-05,,4
581,4.701192222347587e-05,1.65694591728526e-05,,4
581,4.701192222347587e-05,2.3670655961218e-05,,4
581,4.701192222347587e-05,3.07718527495834e-05,,4
581,4.701192222347587e-05,4.49742463263142e-05,,4
581,5.171311444582346e-05,1.42023935767308e-05,,4
581,5.171311444582346e-05,1.65694591728526e-05,,4
581,5.171311444582346e-05,3.07718527495834e-05,,4
581,5.171311444582346e-05,4.49742463263142e-05,,4
581,5.641430666817105e-05,1.89365247689744e-05,,4
581,5.641430666817105e-05,4.49742463263142e-05,,4
581,6.111549889051863e-05,3.78730495379488e-05,,4
581,6.111549889051863e-05,4.49742463263142e-05,,4
581,7.051788333521382e-05,4.26071807301924e-05,,4
581,0.0,5.917663990304499e-05,,3
581,9.402384444695177e-06,3.78730495379488e-05,,3
581,9.402384444695177e-06,4.024011513407059e-05,,3
581,9.402384444695177e-06,4.49742463263142e-05,,3
581,1.4103576667042762e-05,3.5505983941826995e-05,,3
581,1.4103576667042762e-05,5.68095743069232e-05,,3
581,2.3505961111737932e-05,4.97083775185578e-05,,3
581,2.8207153334085523e-05,4.26071807301924e-05,,3
581,2.8207153334085523e-05,5.4442508710801394e-05,,3
581,3.290834555643311e-05,5.917663990304499e-05,,3
581,3.76095377787807e-05,4.024011513407059e-05,,3
581,3.76095377787807e-05,4.26071807301924e-05,,3
581,3.76095377787807e-05,4.49742463263142e-05,,3
581,3.76095377787807e-05,5.4442508710801394e-05,,3
581,4.2310730001128285e-05,2.3670655961218e-06,,3
581,4.2310730001128285e-05,4.7341311922436e-06,,3
581,4.2310730001128285e-05,3.07718527495834e-05,,3
581,4.2310730001128285e-05,3.31389183457052e-05,,3
581,4.2310730001128285e-05,4.734131192243599e-05,,3
581,4.2310730001128285e-05,5.917663990304499e-05,,3
581,4.701192222347587e-05,1.89365247689744e-05,,3
581,4.701192222347587e-05,4.024011513407059e-05,,3
581,4.701192222347587e-05,4.97083775185578e-05,,3
581,5.171311444582346e-05,2.13035903650962e-05,,3
581,5.171311444582346e-05,2.60377215573398e-05,,3
581,5.171311444582346e-05,2.84047871534616e-05,,3
581,5.171311444582346e-05,3.5505983941826995e-05,,3
581,5.641430666817105e-05,3.31389183457052e-05,,3
581,5.641430666817105e-05,4.024011513407059e-05,,3
581,6.111549889051863e-05,1.42023935767308e-05,,3
581,6.111549889051863e-05,4.26071807301924e-05,,3
581,6.111549889051863e-05,5.68095743069232e-05,,3
581,6.581669111286622e-05,2.60377215573398e-05,,3
581,6.581669111286622e-05,3.07718527495834e-05,,3
581,6.581669111286622e-05,3.31389183457052e-05,,3
581,6.581669111286622e-05,4.26071807301924e-05,,3
581,7.051788333521382e-05,4.97083775185578e-05,,3
581,7.52190755575614e-05,2.13035903650962e-05,,3
581,7.52190755575614e-05,2.84047871534616e-05,,3
581,7.52190755575614e-05,3.5505983941826995e-05,,3
581,7.992026777990899e-05,2.13035903650962e-05,,3
581,7.992026777990899e-05,5.4442508710801394e-05,,3
581,8.462146000225657e-05,6.86449022875322e-05,,3
581,9.872503666929934e-05,4.97083775185578e-05,,3
581,0.0001269321900033,5.4442508710801394e-05,,3
581,0.0,4.734131192243599e-05,,2
581,0.0,5.207544311467959e-05,,2
581,0.0,8.521436146038479e-05,,2
581,0.0,8.99484926526284e-05,,2
581,9.402384444695177e-06,4.26071807301924e-05,,2
581,9.402384444695177e-06,4.97083775185578e-05,,2
581,1.4103576667042762e-05,4.97083775185578e-05,,2
581,1.880476888939035e-05,7.337903347977579e-05,,2
581,2.3505961111737932e-05,4.024011513407059e-05,,2
581,2.3505961111737932e-05,4.26071807301924e-05,,2
581,2.3505961111737932e-05,4.49742463263142e-05,,2
581,2.3505961111737932e-05,6.62778366914104e-05,,2
581,2.8207153334085523e-05,4.49742463263142e-05,,2
581,3.290834555643311e-05,4.49742463263142e-05,,2
581,4.2310730001128285e-05,4.26071807301924e-05,,2
581,4.2310730001128285e-05,5.4442508710801394e-05,,2
581,4.2310730001128285e-05,5.68095743069232e-05,,2
581,4.701192222347587e-05,2.3670655961218e-06,,2
581,4.701192222347587e-05,4.7341311922436e-06,,2
581,4.701192222347587e-05,3.31389183457052e-05,,2
581,4.701192222347587e-05,3.5505983941826995e-05,,2
581,4.701192222347587e-05,4.734131192243599e-05,,2
581,4.701192222347587e-05,6.86449022875322e-05,,2
581,5.171311444582346e-05,7.1011967883654e-06,,2
581,5.171311444582346e-05,4.26071807301924e-05,,2
581,5.171311444582346e-05,5.207544311467959e-05,,2
581,5.641430666817105e-05,4.7341311922436e-06,,2
581,5.641430666817105e-05,7.1011967883654e-06,,2
581,5.641430666817105e-05,9.4682623844872e-06,,2
581,5.641430666817105e-05,2.84047871534616e-05,,2
581,5.641430666817105e-05,5.207544311467959e-05,,2
581,5.641430666817105e-05,5.4442508710801394e-05,,2
581,5.641430666817105e-05,5.68095743069232e-05,,2
581,5.641430666817105e-05,6.86449022875322e-05,,2
581,5.641430666817105e-05,9.94167550371156e-05,,2
581,6.111549889051863e-05,2.3670655961218e-05,,2
581,6.111549889051863e-05,3.31389183457052e-05,,2
581,6.111549889051863e-05,4.024011513407059e-05,,2
581,6.111549889051863e-05,4.97083775185578e-05,,2
581,6.111549889051863e-05,7.811316467201939e-05,,2
581,6.581669111286622e-05,2.84047871534616e-05,,2
581,6.581669111286622e-05,3.78730495379488e-05,,2
581,6.581669111286622e-05,4.49742463263142e-05,,2
581,6.581669111286622e-05,5.917663990304499e-05,,2
581,7.051788333521382e-05,7.1011967883654e-06,,2
581,7.051788333521382e-05,3.5505983941826995e-05,,2
581,7.051788333521382e-05,4.734131192243599e-05,,2
581,7.051788333521382e-05,7.811316467201939e-05,,2
581,7.051788333521382e-05,8.048023026814119e-05,,2
581,7.051788333521382e-05,9.23155582487502e-05,,2
581,7.52190755575614e-05,5.917663990304499e-05,,2
581,7.992026777990899e-05,6.15437054991668e-05,,2
581,8.462146000225657e-05,1.89365247689744e-05,,2
581,8.462146000225657e-05,7.57460990758976e-05,,2
581,8.932265222460416e-05,2.84047871534616e-05,,2
581,9.402384444695174e-05,2.3670655961218e-06,,2
581,9.402384444695174e-05,3.31389183457052e-05,,2
581,9.872503666929934e-05,8.521436146038479e-05,,2
581,0.0001034262288916,8.758142705650659e-05,,2
581,0.0001128286133363,5.4442508710801394e-05,,2
581,0.0001128286133363,0.0001041508862293,,2
581,0.0001175298055586,8.521436146038479e-05,,2
581,0.0001175298055586,8.758142705650659e-05,,2
581,0.000136334574448,4.734131192243599e-05,,2
581,0.0001786453044492,0.0001017838206332,,2
581,1.4103576667042762e-05,7.57460990758976e-05,0.0010393209769617,1
581,0.0089463687991274,0.0110068550219663,0.0012125411397886,1
581,9.402384444695177e-06,4.7341311922436e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,7.101196788365399e-05,0.0005196604884808,1
581,0.0,3.31389183457052e-05,0.0001732201628269,1
581,0.0,0.0001869981820936,0.0005196604884808,1
581,0.0,8.99484926526284e-05,0.0001732201628269,1
581,0.0,3.78730495379488e-05,0.0001732201628269,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,1.880476888939035e-05,0.0060478525980911,0.0336047115884288,1
581,0.0,8.521436146038479e-05,0.0003464403256539,1
581,4.701192222347588e-06,4.26071807301924e-05,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,0.000136334574448,0.007754506892895,0.0696345054564351,1
581,4.701192222347588e-06,0.0016995530980154,0.0003464403256539,1
581,0.0,4.97083775185578e-05,0.0005196604884808,1
581,0.0,5.68095743069232e-05,0.0003464403256539,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,1.880476888939035e-05,1.1835327980608998e-05,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0003464403256539,1
581,2.3505961111737932e-05,0.0001893652476897,0.0005196604884808,1
581,4.701192222347588e-06,2.3670655961218e-06,0.0001732201628269,1
581,0.0,6.15437054991668e-05,0.0005196604884808,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,0.0001917323132858,0.0029447427680582,1
581,1.880476888939035e-05,0.0007811316467201,0.0012125411397886,1
581,0.0,0.0001491251325556,0.0006928806513078,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,0.0003242879866686,0.0020786419539234,1
581,0.0,0.0005941334646265,0.0019054217910964,1
581,4.701192222347588e-06,7.1011967883654e-06,0.0001732201628269,1
581,0.0,2.13035903650962e-05,0.0001732201628269,1
581,3.290834555643311e-05,0.0004899825783972,0.0025983024424042,1
581,4.701192222347588e-06,7.1011967883654e-06,0.0001732201628269,1
581,0.0,0.0003597939706105,0.0008661008141347,1
581,0.0,0.0002248712316315,0.0005196604884808,1
581,0.0,6.15437054991668e-05,0.0001732201628269,1
581,0.0,8.521436146038479e-05,0.0010393209769617,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,0.0004118694137251,0.0027715226052312,1
581,4.701192222347588e-06,0.0004402742008786,0.0039840637450199,1
581,0.0100464477791567,0.0096718300257536,0.0001732201628269,1
581,0.0,1.65694591728526e-05,0.0001732201628269,1
581,0.0,1.65694591728526e-05,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,0.0001893652476897,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0005196604884808,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,0.0036246192034299,0.0026369110740796,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,0.0,0.0008616118769883,0.0076216871643859,1
581,0.0,4.97083775185578e-05,0.0005196604884808,1
581,0.0,0.0003408574458415,0.0008661008141347,1
581,4.701192222347588e-06,0.0004828813816088,0.0006928806513078,1
581,0.0,0.0009278897136797,0.0024250822795773,1
581,0.0,0.0001420239357673,0.0001732201628269,1
581,4.701192222347588e-06,1.89365247689744e-05,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0003464403256539,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,4.97083775185578e-05,0.0003464403256539,1
581,0.0,2.13035903650962e-05,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,1.42023935767308e-05,0.0003464403256539,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,4.2310730001128285e-05,5.207544311467959e-05,0.0001732201628269,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,0.0,0.0002438077564005,0.0006928806513078,1
581,2.8207153334085523e-05,2.3670655961218e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.132513424562619,1
581,0.0003760953777878,0.0319601196788365,0.132513424562619,1
581,9.402384444695177e-06,0.0004828813816088,0.0038108435821929,1
581,4.701192222347588e-06,4.024011513407059e-05,0.0001732201628269,1
581,0.0,4.97083775185578e-05,0.0001732201628269,1
581,4.701192222347588e-06,0.0003408574458415,0.0022518621167503,1
581,2.8207153334085523e-05,0.0033209930313588,0.0159362549800796,1
581,0.0,2.3670655961218e-06,0.0003464403256539,1
581,0.0,0.0012214058475988,0.0017322016282695,1
581,0.0,0.0003219209210725,0.0022518621167503,1
581,0.0,2.60377215573398e-05,0.0001732201628269,1
581,4.701192222347588e-06,0.0003645281018027,0.0010393209769617,1
581,0.0,6.86449022875322e-05,0.0001732201628269,1
581,0.0,9.4682623844872e-05,0.0003464403256539,1
581,0.0,8.2847295864263e-05,0.0006928806513078,1
581,4.701192222347588e-06,4.7341311922436e-06,0.0001732201628269,1
581,0.0,0.0001846311164975,0.0015589814654425,1
581,5.641430666817105e-05,0.0018415770337827,0.0225186211675039,1
581,4.701192222347588e-06,7.811316467201939e-05,0.0010393209769617,1
581,0.0,0.0001633275261324,0.0017322016282695,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,6.15437054991668e-05,0.0006928806513078,1
581,0.0,1.42023935767308e-05,0.0001732201628269,1
581,4.701192222347588e-06,1.65694591728526e-05,0.0001732201628269,1
581,0.0,1.1835327980608998e-05,0.0001732201628269,1
581,0.0003666929933431,0.0005657286774731,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,4.701192222347588e-06,0.0004450083320708,0.0008661008141347,1
581,4.701192222347588e-06,1.1835327980608998e-05,0.0001732201628269,1
581,0.0,7.57460990758976e-05,0.0003464403256539,1
581,0.0,4.024011513407059e-05,0.0003464403256539,1
581,0.0,0.0001254544765944,0.0006928806513078,1
581,4.701192222347588e-06,1.1835327980608998e-05,0.0001732201628269,1
581,1.4103576667042762e-05,7.1011967883654e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0005196604884808,1
581,0.0,9.4682623844872e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-05,0.0003464403256539,1
581,1.880476888939035e-05,9.4682623844872e-06,0.0001732201628269,1
581,0.0,1.65694591728526e-05,0.0005196604884808,1
581,2.3505961111737932e-05,7.1011967883654e-06,0.0001732201628269,1
581,4.701192222347588e-06,0.0008071693682775,0.0053698250476355,1
581,9.402384444695177e-06,9.4682623844872e-06,0.0001732201628269,1
581,2.3505961111737932e-05,1.65694591728526e-05,0.0001732201628269,1
581,1.880476888939035e-05,4.7341311922436e-06,0.0001732201628269,1
581,9.402384444695177e-06,1.1835327980608998e-05,0.0001732201628269,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,9.402384444695177e-06,2.3670655961218e-06,0.0001732201628269,1
581,1.880476888939035e-05,2.3670655961218e-05,0.0001732201628269,1
581,0.0,1.65694591728526e-05,0.0001732201628269,1
581,4.701192222347588e-06,4.7341311922436e-06,0.0001732201628269,1
581,4.701192222347588e-06,7.1011967883654e-06,0.0001732201628269,1
581,9.402384444695177e-06,4.7341311922436e-06,0.0001732201628269,1
581,9.402384444695177e-06,8.048023026814119e-05,0.0001732201628269,1
581,0.0001128286133363,0.0002627442811695,0.0001732201628269,1
581,0.0,0.0002083017724587,0.0008661008141347,1
581,4.701192222347588e-06,3.31389183457052e-05,0.0001732201628269,1
581,4.701192222347588e-06,2.3670655961218e-06,0.0001732201628269,1
581,0.0,3.5505983941826995e-05,0.0003464403256539,1
581,0.0,0.0001396568701711,0.0005196604884808,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,0.0,5.68095743069232e-05,0.0003464403256539,1
581,9.402384444695177e-06,0.0002319724284199,0.0008661008141347,1
581,1.4103576667042762e-05,1.42023935767308e-05,0.0001732201628269,1
581,0.0,6.62778366914104e-05,0.0005196604884808,1
581,0.0,0.0001585933949401,0.0005196604884808,1
581,4.701192222347588e-06,0.0004899825783972,0.0019054217910964,1
581,0.0,0.0001159862142099,0.0003464403256539,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,0.0013302908650204,0.0031179629308851,1
581,0.0,3.07718527495834e-05,0.0003464403256539,1
581,0.0,6.86449022875322e-05,0.0001732201628269,1
581,1.4103576667042762e-05,0.0015409597030752,0.0062359258617703,1
581,0.0,0.0011882669292531,0.0019054217910964,1
581,0.0013680469367031,0.0012995190122708,0.0001732201628269,1
581,0.0,1.89365247689744e-05,0.0001732201628269,1
581,0.0,1.42023935767308e-05,0.0001732201628269,1
581,4.701192222347588e-06,0.0001964664444781,0.0008661008141347,1
581,3.76095377787807e-05,0.0006130699893955,0.0027715226052312,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,0.0,0.000487615512801,0.0025983024424042,1
581,3.290834555643311e-05,2.60377215573398e-05,0.0001732201628269,1
581,4.701192222347587e-05,0.003538763066202,0.0131647323748484,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,5.207544311467959e-05,0.0005196604884808,1
581,0.0,1.89365247689744e-05,0.0001732201628269,1
581,1.4103576667042762e-05,0.0002745796091501,0.0039840637450199,1
581,0.0,8.758142705650659e-05,0.0001732201628269,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
581,0.0,1.1835327980608998e-05,0.0001732201628269,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,8.758142705650659e-05,0.0001732201628269,1
581,4.701192222347588e-06,1.42023935767308e-05,0.0001732201628269,1
581,0.0,6.15437054991668e-05,0.0001732201628269,1
581,0.0,7.1011967883654e-06,0.0001732201628269,1
581,4.701192222347588e-06,2.3670655961218e-06,0.0001732201628269,1
581,2.3505961111737932e-05,0.0049613694894712,0.0284081067036203,1
581,1.4103576667042762e-05,4.024011513407059e-05,0.0001732201628269,1
581,4.701192222347588e-06,2.3670655961218e-06,0.0001732201628269,1
581,0.0,3.31389183457052e-05,0.0001732201628269,1
581,0.0,9.4682623844872e-06,0.0003464403256539,1
581,9.402384444695174e-05,0.011215156794425,0.032911830937121,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,4.701192222347588e-06,2.3670655961218e-06,0.0001732201628269,1
581,0.0,5.207544311467959e-05,0.0001732201628269,1
581,0.0,0.0010864831086199,0.0069288065130781,1
581,6.111549889051863e-05,4.024011513407059e-05,0.0001732201628269,1
581,0.0,0.0054182131495227,0.0142040533518101,1
581,0.0,2.3670655961218e-06,0.0001732201628269,1
581,0.0,0.0001988335100742,0.0003464403256539,1
581,4.701192222347588e-06,1.1835327980608998e-05,0.0001732201628269,1
581,0.0,0.000137289804575,0.0013857613026156,1
581,0.0,4.7341311922436e-06,0.0001732201628269,1
